MAT,MAP,SOC,Soil_total_N,Wheat_type,N_rate,Animal_manure,Topdressing,Irrigation,DFA,EFFs,Straw_incorporation,Wheat_cultivar,Soil_tillage,Crop_cultivation,Yield,N_surplus
12.8 ,583 ,7.6 ,0.9 ,Winter,105,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,6.70 ,-56 
12.8 ,583 ,7.6 ,0.9 ,Winter,210,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,7.63 ,23 
12.8 ,583 ,7.6 ,0.9 ,Winter,157.5,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,7.04 ,-13 
12.8 ,583 ,7.6 ,0.9 ,Winter,105,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,6.89 ,-61 
12.8 ,583 ,7.6 ,0.9 ,Winter,210,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,7.70 ,21 
12.8 ,583 ,7.6 ,0.9 ,Winter,157.5,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,7.18 ,-17 
12.8 ,583 ,7.6 ,0.9 ,Winter,105,0,Yes,Yes,No,No,Yes,New,Optimized,Optimized,6.47 ,-49 
14.6 ,734 ,8.8 ,1.3 ,Winter,112.5,0,Yes,Yes,Yes,No,Yes,New,Optimized,Optimized,8.13 ,-83 
14.6 ,734 ,8.8 ,1.3 ,Winter,112.5,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,6.93 ,-48 
14.6 ,734 ,8.8 ,1.3 ,Winter,112.5,0,Yes,Yes,Yes,No,Yes,New,Traditional,Optimized,8.29 ,-87 
13.8 ,685 ,9.0 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,8.66 ,-67 
13.8 ,685 ,9.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,8.73 ,6 
13.8 ,685 ,9.0 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,8.81 ,79 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.74 ,-48 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.25 ,-63 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.94 ,-54 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.63 ,-74 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.04 ,-57 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.04 ,-57 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.11 ,-59 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.79 ,-78 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.48 ,-70 
13.3 ,496 ,9.5 ,0.9 ,Winter,112.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.80 ,-50 
11.2 ,565 ,9.4 ,0.2 ,Winter,120,0,Yes,No,No,No,Yes,New,Traditional,Traditional,3.87 ,41 
12.8 ,565 ,9.4 ,0.2 ,Winter,240,0,Yes,No,No,No,Yes,New,Traditional,Traditional,4.03 ,156 
13.5 ,587 ,9.4 ,0.2 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.16 ,-25 
13.5 ,587 ,9.4 ,0.2 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.65 ,81 
13.5 ,587 ,9.4 ,0.2 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.69 ,-69 
13.5 ,587 ,9.4 ,0.2 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.38 ,60 
13.6 ,467 ,10.8 ,0.6 ,Winter,120,0,Yes,No,No,No,Yes,New,Traditional,Traditional,3.96 ,38 
13.6 ,467 ,10.8 ,0.6 ,Winter,240,0,Yes,No,No,No,Yes,New,Traditional,Traditional,3.73 ,164 
13.6 ,467 ,10.8 ,0.6 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.40 ,-32 
13.6 ,467 ,10.8 ,0.6 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.06 ,69 
13.6 ,467 ,10.8 ,0.6 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.00 ,-106 
13.6 ,467 ,10.8 ,0.6 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.08 ,40 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,2.99 ,105 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.55 ,117 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.16 ,101 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,3.00 ,105 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,2.51 ,118 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.34 ,122 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.87 ,82 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,3.46 ,93 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,4.14 ,74 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,3.91 ,81 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.06 ,103 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.50 ,118 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,2.64 ,114 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.15 ,128 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,2.58 ,116 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,1.65 ,141 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.81 ,83 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.92 ,107 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,4.23 ,72 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,3.00 ,105 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.98 ,79 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,3.36 ,95 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,5.18 ,47 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,4.61 ,62 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,3.77 ,84 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,2.65 ,114 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Optimized,Traditional,4.70 ,60 
13.1 ,520 ,7.4 ,0.9 ,Winter,150,0,No,No,No,No,No,Old,Traditional,Traditional,4.41 ,67 
16.2 ,1001 ,7.8 ,0.9 ,Winter,75,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.78 ,-20 
16.2 ,1001 ,7.8 ,0.9 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.33 ,40 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.79 ,103 
16.2 ,1001 ,7.8 ,0.9 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.25 ,192 
16.2 ,1001 ,7.8 ,0.9 ,Winter,375,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.05 ,273 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,No,Yes,No,No,No,New,Traditional,Traditional,5.72 ,105 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.77 ,103 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.02 ,97 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.89 ,100 
16.2 ,1001 ,7.8 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.39 ,86 
11.0 ,449 ,1.3 ,0.3 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,4.65 ,46 
11.0 ,449 ,1.3 ,0.3 ,Winter,67.5,67.49975,No,No,No,No,Yes,New,Traditional,Traditional,6.81 ,-11 
11.0 ,449 ,1.3 ,0.3 ,Winter,130,0,No,No,No,No,No,New,Traditional,Traditional,4.67 ,40 
11.0 ,449 ,1.3 ,0.3 ,Winter,130,0,No,No,No,No,Yes,New,Traditional,Traditional,5.51 ,18 
11.0 ,449 ,1.3 ,0.3 ,Winter,130,0,No,No,No,No,Yes,New,Traditional,Traditional,5.35 ,22 
11.0 ,449 ,1.3 ,0.3 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,0.67 ,152 
11.0 ,449 ,1.3 ,0.3 ,Winter,130,0,No,No,No,No,No,New,Traditional,Traditional,6.06 ,4 
11.0 ,449 ,1.3 ,0.3 ,Winter,130,0,No,No,No,No,Yes,New,Traditional,Traditional,6.43 ,-6 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,24 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.80 ,-14 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.49 ,-6 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.19 ,-26 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.45 ,-4 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.06 ,-22 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.67 ,-39 
13.1 ,562 ,7.6 ,0.9 ,Winter,148.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.86 ,-16 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.46 ,-21 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.29 ,-45 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.39 ,-48 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.59 ,-53 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.80 ,-59 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.49 ,-51 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.19 ,-71 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.45 ,-49 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.06 ,-67 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.67 ,-84 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.86 ,-61 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.78 ,-30 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.78 ,-30 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,5.78 ,-30 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.70 ,-56 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.59 ,-82 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.59 ,-82 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,6.06 ,-38 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,6.06 ,-38 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,6.06 ,-38 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,6.06 ,-38 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,No,No,No,No,Old,Traditional,Traditional,6.06 ,-38 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.13 ,-69 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.46 ,-78 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,7.25 ,-72 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,Yes,No,No,Old,Traditional,Traditional,8.14 ,-98 
13.1 ,560 ,6.1 ,0.8 ,Winter,103.5,0,Yes,Yes,Yes,No,No,Old,Traditional,Traditional,8.24 ,-101 
14.5 ,554 ,10.5 ,0.9 ,Winter,220,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.52 ,14 
14.5 ,554 ,10.5 ,0.9 ,Winter,340,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.12 ,145 
14.5 ,554 ,10.5 ,0.9 ,Winter,220,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.48 ,43 
14.5 ,554 ,10.5 ,0.9 ,Winter,340,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.71 ,186 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.63 ,-20 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.66 ,-21 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.02 ,-31 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.12 ,-34 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.06 ,-4 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.45 ,-15 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.20 ,-39 
13.1 ,530 ,6.8 ,1.0 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.18 ,-90 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.65 ,-9 
13.1 ,530 ,6.8 ,1.0 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.32 ,-69 
13.1 ,530 ,6.8 ,1.0 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.93 ,-61 
13.1 ,530 ,6.8 ,1.0 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.24 ,-15 
11.2 ,710 ,4.1 ,0.6 ,Winter,276,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.47 ,236 
11.2 ,710 ,4.1 ,0.6 ,Winter,138,75,Yes,Yes,No,No,No,New,Traditional,Traditional,6.47 ,59 
14.8 ,641 ,7.3 ,0.8 ,Winter,210,0,Yes,Yes,No,Yes,No,New,Traditional,Traditional,5.50 ,90 
14.8 ,641 ,7.3 ,0.8 ,Winter,210,0,Yes,Yes,No,Yes,No,New,Traditional,Traditional,5.91 ,78 
14.8 ,641 ,7.3 ,0.8 ,Winter,210,0,Yes,Yes,No,Yes,No,New,Traditional,Traditional,5.58 ,88 
14.8 ,641 ,7.3 ,0.8 ,Winter,210,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.16 ,100 
9.1 ,568 ,6.8 ,0.8 ,Winter,108,0,No,No,No,No,Yes,New,Traditional,Traditional,5.65 ,7 
9.1 ,568 ,6.8 ,0.8 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,6.23 ,19 
9.1 ,568 ,6.8 ,0.8 ,Winter,162,0,No,No,No,No,Yes,New,Traditional,Traditional,6.28 ,45 
9.1 ,568 ,6.8 ,0.8 ,Winter,108,0,No,No,No,No,Yes,New,Traditional,Traditional,4.57 ,36 
9.1 ,568 ,6.8 ,0.8 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,4.59 ,63 
9.1 ,568 ,6.8 ,0.8 ,Winter,162,0,No,No,No,No,Yes,New,Traditional,Traditional,4.36 ,96 
9.1 ,575 ,6.8 ,0.8 ,Winter,108,0,No,No,No,No,Yes,New,Traditional,Traditional,5.33 ,16 
9.1 ,575 ,6.8 ,0.8 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,5.22 ,46 
9.1 ,575 ,6.8 ,0.8 ,Winter,162,0,No,No,No,No,Yes,New,Traditional,Traditional,5.44 ,67 
9.1 ,575 ,6.8 ,0.8 ,Winter,108,0,No,No,No,No,Yes,New,Traditional,Traditional,5.71 ,6 
9.1 ,568 ,6.8 ,0.8 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,5.31 ,43 
9.1 ,568 ,6.8 ,0.8 ,Winter,162,0,No,No,No,No,Yes,New,Traditional,Traditional,5.36 ,69 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,1.82 ,85 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Traditional,Traditional,1.74 ,87 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,1.41 ,95 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Optimized,Traditional,2.15 ,76 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,1.39 ,96 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,1.26 ,100 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,1.42 ,95 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Traditional,Traditional,1.65 ,89 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,1.55 ,92 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Optimized,Traditional,1.83 ,85 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,2.03 ,79 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,2.14 ,76 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,2.19 ,75 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Traditional,Traditional,2.16 ,76 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,1.66 ,89 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,Yes,New,Optimized,Traditional,2.38 ,70 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Traditional,Traditional,2.33 ,71 
6.4 ,391 ,6.9 ,0.8 ,Spring,105,0,No,No,No,No,No,New,Optimized,Traditional,2.17 ,75 
16.0 ,828 ,15.4 ,1.3 ,Winter,105,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.74 ,44 
16.0 ,828 ,15.4 ,1.3 ,Winter,60,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.14 ,-9 
16.0 ,828 ,15.4 ,1.3 ,Winter,60,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.27 ,0 
16.0 ,828 ,15.4 ,1.3 ,Winter,60,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.53 ,-4 
15.7 ,855 ,9.5 ,0.9 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.79 ,84 
15.7 ,855 ,9.5 ,0.9 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.47 ,92 
15.7 ,855 ,9.5 ,0.9 ,Winter,195,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,7.28 ,60 
14.9 ,908 ,10.7 ,1.1 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.18 ,63 
14.9 ,908 ,10.7 ,1.1 ,Winter,195,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.71 ,70 
14.9 ,908 ,10.7 ,1.1 ,Winter,195,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,6.96 ,63 
12.8 ,849 ,32.1 ,2.7 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.45 ,-15 
12.8 ,849 ,32.1 ,2.7 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,8.93 ,-22 
12.9 ,849 ,25.5 ,2.6 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.11 ,43 
12.9 ,849 ,25.5 ,2.6 ,Winter,150,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,8.14 ,36 
13.0 ,650 ,9.2 ,1.0 ,Winter,180,0,Yes,No,No,No,Yes,New,Traditional,Traditional,7.01 ,17 
13.0 ,650 ,9.2 ,1.0 ,Winter,240,0,Yes,No,No,No,Yes,New,Traditional,Traditional,7.28 ,69 
13.0 ,537 ,9.2 ,1.0 ,Winter,300,0,Yes,No,No,No,Yes,New,Traditional,Traditional,7.10 ,134 
13.0 ,537 ,9.2 ,1.0 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.75 ,-4 
13.0 ,650 ,9.2 ,1.0 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.01 ,48 
13.0 ,650 ,9.2 ,1.0 ,Winter,300,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.90 ,112 
14.5 ,650 ,9.2 ,1.0 ,Winter,180,0,Yes,No,Yes,No,Yes,New,Traditional,Traditional,7.01 ,17 
14.5 ,650 ,9.2 ,1.0 ,Winter,240,0,Yes,No,Yes,No,Yes,New,Traditional,Traditional,7.28 ,69 
14.5 ,650 ,9.2 ,1.0 ,Winter,300,0,Yes,No,Yes,No,Yes,New,Traditional,Traditional,7.10 ,134 
14.5 ,650 ,9.2 ,1.0 ,Winter,180,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.75 ,-4 
14.5 ,650 ,9.2 ,1.0 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,8.01 ,48 
14.5 ,650 ,9.2 ,1.0 ,Winter,300,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.90 ,112 
13.8 ,609 ,9.0 ,1.0 ,Winter,100,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,2.80 ,57 
